	v1_a	v1_b	v2	v3	v4_l	v4_y	v4_u	v5_gg	v5_p	v5_g	v6_j	v6_ff	v6_aa	v6_e	v6_i	v6_x	v6_d	v6_c	v6_k	v6_cc	v6_r	v6_m	v6_q	v6_w	v7_n	v7_dd	v7_o	v7_z	v7_j	v7_ff	v7_bb	v7_h	v7_v	v8	v9_f	v9_t	v10_f	v10_t	v11	v12_t	v12_f	v13_p	v13_s	v13_g	v14	v15	desired1	desired2
514	0	1	36.33	3.79	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1.165	0	1	1	0	0	1	0	0	0	1	200	0.0	1	0
515	0	1	30.08	1.04	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.5	0	1	0	1	10	1	0	0	0	1	132	28.0	1	0
516	0	1	44.25	11.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	0	1	1	0	0	0	1	0	1	0	0	0.0	1	0
517	0	1	23.58	0.46	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2.625	0	1	0	1	6	1	0	0	0	1	208	347.0	1	0
518	0	1	23.92	1.5	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.875	0	1	0	1	6	0	1	0	0	1	200	327.0	0	1
519	0	1	33.17	1.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.75	0	1	0	1	7	1	0	0	0	1	340	4071.0	0	1
520	0	1	48.33	12.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	16.0	0	1	1	0	0	0	1	0	1	0	110	0.0	0	1
521	0	1	76.75	22.29	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12.75	0	1	0	1	1	1	0	0	0	1	0	109.0	0	1
522	0	1	51.33	10.0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0	1	0	1	11	0	1	0	0	1	0	1249.0	0	1
523	0	1	34.75	15.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5.375	0	1	0	1	9	1	0	0	0	1	0	134.0	0	1
524	0	1	38.58	3.335	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4.0	0	1	0	1	14	0	1	0	0	1	383	1344.0	0	1
525	1	0	22.42	11.25	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.75	0	1	0	1	4	0	1	0	0	1	0	321.0	0	1
526	0	1	41.92	0.42	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.21	0	1	0	1	6	0	1	0	0	1	220	948.0	0	1
527	0	1	29.58	4.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7.5	0	1	0	1	2	1	0	0	0	1	330	0.0	0	1
528	1	0	32.17	1.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1.085	0	1	0	1	16	0	1	0	0	1	120	2079.0	0	1
529	0	1	51.42	0.04	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.04	0	1	1	0	0	0	1	0	0	1	0	3000.0	0	1
530	1	0	22.83	2.29	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2.29	0	1	0	1	7	1	0	0	0	1	140	2384.0	0	1
531	1	0	25.0	12.33	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3.5	0	1	0	1	6	0	1	0	0	1	400	458.0	0	1
532	0	1	26.75	1.125	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.25	0	1	1	0	0	0	1	0	0	1	0	5298.0	0	1
533	0	1	23.33	1.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.415	0	1	1	0	0	0	1	0	0	1	422	200.0	0	1
534	0	1	24.42	12.335	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1.585	0	1	1	0	0	1	0	0	0	1	120	0.0	0	1
535	0	1	42.17	5.04	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	12.75	0	1	1	0	0	1	0	0	0	1	92	0.0	0	1
536	1	0	20.83	3.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	0	1	1	0	0	0	1	0	0	1	100	0.0	0	1
537	0	1	23.08	11.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2.125	0	1	0	1	11	1	0	0	0	1	290	284.0	0	1
538	1	0	25.17	2.875	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.875	0	1	1	0	0	0	1	0	0	1	360	0.0	0	1
539	0	1	43.08	0.375	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.375	0	1	0	1	8	1	0	0	0	1	300	162.0	0	1
540	1	0	35.75	0.915	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.75	0	1	0	1	4	0	1	0	0	1	0	1583.0	0	1
541	0	1	59.5	2.75	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1.75	0	1	0	1	5	1	0	0	0	1	60	58.0	0	1
542	0	1	21.0	3.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.085	0	1	0	1	8	1	0	0	0	1	160	1.0	0	1
543	0	1	21.92	0.54	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	0	1	0	1	1	1	0	0	0	1	840	59.0	0	1
544	1	0	65.17	14.0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0	1	0	1	11	1	0	0	0	1	0	1400.0	0	1
545	1	0	20.33	10.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0	1	0	1	4	0	1	0	0	1	50	1465.0	0	1
546	0	1	32.25	0.165	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.25	0	1	0	1	1	1	0	0	0	1	432	8000.0	0	1
547	0	1	30.17	0.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.75	0	1	0	1	11	0	1	0	0	1	32	540.0	0	1
548	0	1	25.17	6.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	1	0	1	3	0	1	0	0	1	0	0.0	0	1
549	0	1	39.17	1.625	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	0	1	0	1	10	0	1	0	0	1	186	4700.0	0	1
550	0	1	39.08	6.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.29	0	1	0	1	5	1	0	0	0	1	108	1097.0	0	1
551	0	1	31.67	0.83	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.335	0	1	0	1	8	1	0	0	0	1	303	3290.0	0	1
552	0	1	41.0	0.04	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	0	1	1	0	1	0	1	0	560	0.0	0	1
553	0	1	48.5	4.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.125	0	1	1	0	0	1	0	0	0	1	225	0.0	0	1
554	0	1	32.67	9.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5.25	0	1	1	0	0	1	0	0	0	1	154	0.0	0	1
555	1	0	28.08	15.0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	1	1	0	0	0	1	0	0	1	0	13212.0	0	1
556	0	1	73.42	17.75	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0	1	1	0	0	1	0	0	0	1	0	0.0	0	1
557	0	1	64.08	20.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17.5	0	1	0	1	9	1	0	0	0	1	0	1000.0	0	1
558	0	1	51.58	15.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8.5	0	1	0	1	9	0	1	0	0	1	0	0.0	0	1
559	0	1	26.67	1.75	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	1	0	1	5	1	0	0	0	1	160	5777.0	0	1
560	0	1	25.33	0.58	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.29	0	1	0	1	7	1	0	0	0	1	96	5124.0	0	1
561	0	1	30.17	6.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3.125	0	1	0	1	8	0	1	0	0	1	330	1200.0	0	1
562	0	1	27.0	0.75	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.25	0	1	0	1	3	1	0	0	0	1	312	150.0	0	1
563	0	1	34.17	5.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.085	1	0	1	0	0	1	0	0	0	1	290	6.0	0	1
564	0	1	38.67	0.21	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.085	0	1	1	0	0	1	0	0	0	1	280	0.0	0	1
565	0	1	25.75	0.75	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.25	0	1	1	0	0	0	1	0	0	1	349	23.0	0	1
566	1	0	46.08	3.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.375	0	1	0	1	8	1	0	0	0	1	396	4159.0	0	1
567	1	0	21.5	6.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.5	0	1	0	1	3	0	1	0	0	1	80	918.0	0	1
568	0	1	20.5	2.415	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.0	0	1	0	1	11	1	0	0	0	1	200	3000.0	0	1
569	1	0	29.5	0.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.54	0	1	0	1	4	0	1	0	0	1	380	500.0	0	1
570	0	1	29.83	1.25	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	0	1	0	0	1	224	0.0	1	0
571	0	1	20.08	0.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	200	0.0	1	0
572	0	1	23.42	0.585	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.085	0	1	1	0	0	0	1	0	0	1	180	0.0	1	0
573	1	0	29.58	1.75	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.25	1	0	1	0	0	1	0	0	0	1	280	0.0	1	0
574	0	1	16.17	0.04	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	0	1	0	0	1	0	0.0	0	1
575	0	1	32.33	3.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	1	0	1	0	0	1	0	0	0	1	232	0.0	1	0
576	0	1	47.83	4.165	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.085	1	0	1	0	0	1	0	0	0	1	520	0.0	1	0
577	0	1	20.0	1.25	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	140	4.0	1	0
578	0	1	27.58	3.25	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5.085	1	0	0	1	2	1	0	0	0	1	369	1.0	1	0
579	0	1	22.0	0.79	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.29	1	0	0	1	1	0	1	0	0	1	420	283.0	1	0
580	0	1	19.33	10.915	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.585	1	0	0	1	2	1	0	0	0	1	200	7.0	1	0
581	1	0	38.33	4.415	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	160	0.0	1	0
582	0	1	29.42	1.25	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.25	1	0	0	1	2	1	0	0	0	1	400	108.0	1	0
583	0	1	22.67	0.75	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.585	1	0	0	1	1	1	0	0	0	1	400	9.0	1	0
584	0	1	32.25	14.0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	2	0	1	0	0	1	160	1.0	1	0
585	0	1	29.58	4.75	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2.0	1	0	0	1	1	1	0	0	0	1	460	68.0	1	0
586	0	1	18.42	10.415	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	0	1	1	0	0	0	1	0	0	1	120	375.0	1	0
587	0	1	22.17	2.25	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	160	10.0	1	0
588	0	1	22.67	0.165	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.25	1	0	1	0	0	1	0	0	1	0	0	0.0	0	1
589	0	1	18.83	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.665	1	0	1	0	0	0	1	0	0	1	160	1.0	1	0
590	0	1	21.58	0.79	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.665	1	0	1	0	0	0	1	0	0	1	160	0.0	1	0
591	0	1	23.75	12.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.085	1	0	1	0	0	0	1	0	1	0	80	0.0	1	0
592	0	1	36.08	2.54	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	0	1	0	1000.0	1	0
593	0	1	29.25	13.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.5	1	0	1	0	0	0	1	0	0	1	228	0.0	1	0
594	1	0	19.58	0.665	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1.665	1	0	1	0	0	0	1	0	0	1	220	5.0	1	0
595	1	0	22.92	1.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	1	0	0	0	1	120	809.0	1	0
596	1	0	27.25	0.29	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.125	1	0	0	1	1	1	0	0	0	1	272	108.0	1	0
597	1	0	38.75	1.5	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	0	1	76	0.0	1	0
598	0	1	32.42	2.165	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	0	1	120	0.0	1	0
599	1	0	23.75	0.71	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	1	0	0	1	1	1	0	0	0	1	240	4.0	1	0
600	0	1	18.17	2.46	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.96	1	0	0	1	2	1	0	0	0	1	160	587.0	1	0
601	0	1	40.92	0.5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.5	1	0	1	0	0	1	0	0	0	1	130	0.0	1	0
602	0	1	19.5	9.585	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.79	1	0	1	0	0	0	1	0	0	1	80	350.0	1	0
603	0	1	28.58	3.625	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	1	0	0	0	1	100	0.0	1	0
604	0	1	35.58	0.75	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	1	0	1	0	0	1	0	0	0	1	231	0.0	1	0
605	0	1	34.17	2.75	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.5	1	0	1	0	0	1	0	0	0	1	232	200.0	1	0
606	0	1	31.58	0.75	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.5	1	0	1	0	0	1	0	0	0	1	320	0.0	1	0
607	1	0	52.5	7.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0	1	0	1	0	0	0	1	0	0	1	0	0.0	1	0
608	0	1	36.17	0.42	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.29	1	0	1	0	0	1	0	0	0	1	309	2.0	1	0
609	0	1	37.33	2.665	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.165	1	0	1	0	0	1	0	0	0	1	0	501.0	1	0
610	1	0	20.83	8.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.165	1	0	1	0	0	0	1	0	0	1	0	351.0	1	0
611	0	1	24.08	9.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	1	0	0	0	1	0	0.0	1	0
612	0	1	25.58	0.335	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.5	1	0	1	0	0	1	0	0	0	1	340	0.0	1	0
613	1	0	35.17	3.75	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	6	0	1	0	0	1	0	200.0	1	0
614	0	1	48.08	3.75	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	1	0	1	0	0	0	1	0	0	1	100	2.0	1	0
615	1	0	15.83	7.625	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.125	1	0	0	1	1	1	0	0	0	1	0	160.0	1	0
616	1	0	22.5	0.415	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.335	1	0	1	0	0	1	0	0	1	0	144	0.0	1	0
617	0	1	21.5	11.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	0	1	1	0	0	1	0	0	0	1	100	68.0	1	0
618	1	0	23.58	0.83	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.415	1	0	0	1	1	1	0	0	0	1	200	11.0	1	0
619	1	0	21.08	5.0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	0	1	0	0.0	1	0
620	0	1	25.67	3.25	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.29	1	0	0	1	1	1	0	0	0	1	416	21.0	1	0
621	1	0	38.92	1.665	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	0	1	0	0	1	0	390.0	1	0
622	1	0	15.75	0.375	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	1	0	1	0	0	0	1	0	0	1	120	18.0	1	0
623	1	0	28.58	3.75	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	1	0	0	1	1	1	0	0	0	1	40	154.0	1	0
624	0	1	22.25	9.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.085	1	0	1	0	0	0	1	0	0	1	0	0.0	1	0
625	0	1	29.83	3.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.165	1	0	1	0	0	0	1	0	0	1	216	0.0	1	0
626	1	0	23.5	1.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.875	1	0	1	0	0	1	0	0	0	1	160	0.0	1	0
627	0	1	32.08	4.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	1	0	1	0	0	1	0	0	0	1	120	0.0	1	0
628	0	1	31.08	1.5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	0	1	0	1	0	160	0.0	1	0
629	0	1	31.83	0.04	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	0	1	0	0	1	0	0.0	1	0
630	1	0	21.75	11.75	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	1	0	0	0	1	180	0.0	1	0
631	1	0	17.92	0.54	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.75	1	0	0	1	1	1	0	0	0	1	80	5.0	1	0
632	0	1	30.33	0.5	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.085	1	0	1	0	0	1	0	0	1	0	252	0.0	1	0
633	0	1	51.83	2.04	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.5	1	0	1	0	0	0	1	0	0	1	120	1.0	1	0
634	0	1	47.17	5.835	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5.5	1	0	1	0	0	0	1	0	0	1	465	150.0	1	0
635	0	1	25.83	12.835	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	1	0	1	0	0	0	1	0	0	1	0	2.0	1	0
636	1	0	50.25	0.835	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	1	0	1	0	0	1	0	0	0	1	240	117.0	1	0
637	1	0	37.33	2.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.21	1	0	1	0	0	0	1	0	0	1	260	246.0	1	0
638	1	0	41.58	1.04	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.665	1	0	1	0	0	0	1	0	0	1	240	237.0	1	0
639	1	0	30.58	10.665	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0.085	1	0	0	1	12	1	0	0	0	1	129	3.0	1	0
640	0	1	19.42	7.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	0	1	1	0	1	0	0	1	100	1.0	1	0
641	1	0	17.92	10.21	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	0	1	0	50.0	1	0
642	1	0	20.08	1.25	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1	0	1	0	0	0	1	0	0	1	0	0.0	1	0
